signal_date,strategy_leg,ts_code,name,buy_date,exit_rule,hold_offset,matched_condition_profile_ids,fill_probability,planned_buy_amount,available_fill_amount,status,exit_date,stock_return_before_fees,entry_reference_price,entry_price,exit_reference_price,exit_price,buy_adj_factor,sell_adj_factor,position_scale,account_return,entry_filled,position_opened,outcome_observable,position_open_until,action_date
20251211,A,920576.BJ,天力复合,20251212,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,924795389.8265204,OK,20251215,0.3909225103254954,49.58,49.62957999999999,69.1,69.03089999999999,1.1567,1.1567,1.0,0.3213258370510087,True,True,True,20251215,20251212
20251215,A,300118.SZ,东方日升,20251216,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,1404768442.8280349,OK,20251217,-0.0287161657240395,12.7,12.712699999999998,12.36,12.34764,3.492,3.492,1.0,-0.0245956471445875,True,True,True,20251217,20251216
20251216,A,300552.SZ,万集科技,20251217,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,454796761.106632,OK,20251218,0.0132902366603826,28.07,28.098069999999996,28.5,28.4715,1.895,1.895,1.0,0.0100315640441673,True,True,True,20251218,20251217
20251219,A,300557.SZ,理工光科,20251222,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,671205740.96832,OK,20251223,-0.1254869348273296,41.54,41.58154,36.4,36.3636,1.7635,1.7635,1.0,-0.1043668645883486,True,True,True,20251223,20251222
20251224,A,300593.SZ,新雷能,20251225,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,1960294701.735705,OK,20251226,-0.0026628934024003,30.02,30.050019999999996,30.0,29.97,4.196,4.196,1.0,-0.0031191075784641,True,True,True,20251226,20251225
20251231,A,300058.SZ,蓝色光标,20260105,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,4492638455.551216,OK,20260106,0.1651886574963499,11.7,11.7117,13.66,13.64634,27.0302,27.0302,1.0,0.1352462551141167,True,True,True,20260106,20260105
20260119,A,300658.SZ,延江股份,20260120,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,588354951.2195344,OK,20260121,0.095495890663958,19.04,19.059039999999996,20.9,20.8791,2.95,2.95,1.0,0.0777962946688291,True,True,True,20260121,20260120
20260123,A,920368.BJ,连城数控,20260126,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,1925176842.8891325,OK,20260127,0.1323484208099594,52.0,52.05199999999999,59.0,58.941,2.2634,2.2634,1.0,0.1081750053360103,True,True,True,20260127,20260126
20260128,A,300164.SZ,通源石油,20260129,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,949529450.609668,OK,20260130,0.0588357276989897,12.14,12.15214,12.88,12.86712,6.251,6.251,1.0,0.0475761583766316,True,True,True,20260130,20260129
20260203,A,301636.SZ,泽润新能,20260204,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,163539984.74656948,OK,20260205,0.1729278463635613,78.79,78.86879,92.6,92.5074,1.0087,1.0087,1.0,0.1416259142166056,True,True,True,20260205,20260204
20260211,A,300819.SZ,聚杰微纤,20260212,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,797555074.4713801,OK,20260213,-0.0666833166833166,54.0,54.053999999999995,50.5,50.4495,1.6203,1.6203,1.0,-0.0558931751373625,True,True,True,20260213,20260212
20260226,A,300499.SZ,高澜股份,20260227,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,1510066106.788165,OK,20260302,0.0268915295231086,38.0,38.038,39.1,39.0609,4.15,4.15,1.0,0.0212435415919608,True,True,True,20260302,20260227
20260227,A,301226.SZ,祥明智能,20260302,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,555474150.0,OK,20260303,-0.0091629074954687,43.18,43.22317999999999,42.87,42.82713,1.6897,1.6897,1.0,-0.0084772755708278,True,True,True,20260303,20260302
20260311,A,300504.SZ,天邑股份,20260312,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,450924594.0763062,OK,20260313,-0.0362431685961095,18.36,18.378359999999997,17.73,17.71227,1.074,1.074,1.0,-0.030800394594376,True,True,True,20260313,20260312
20260317,A,301680.SZ,固德电材,20260318,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,311288155.39644,OK,20260319,0.0203687631732765,130.29,130.42028999999997,133.21,133.07679000000002,1.0,1.0,1.0,0.0158666181919625,True,True,True,20260319,20260318
20260327,A,300204.SZ,舒泰神,20260330,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,1418462157.6397128,OK,20260331,0.0534270650263624,28.45,28.478449999999995,30.03,29.99997,7.842,7.842,1.0,0.0431176260105451,True,True,True,20260331,20260330
20260330,A,300900.SZ,广联航空,20260331,FIXED_T2_CLOSE,2,A_FD_0_3PCT_0_5PCT,1.0,412500.0,1474986037.8101325,OK,20260401,0.0108745579155289,39.54,39.579539999999994,40.05,40.00995,1.419,1.419,1.0,0.0080402433569843,True,True,True,20260401,20260331
20260409,A,300489.SZ,光智科技,20260410,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,994290761.9515604,OK,20260413,0.1104987210216077,61.39,61.45139,68.31,68.24169,3.01,3.01,1.0,0.0901636040725036,True,True,True,20260413,20260410
20260414,A,301189.SZ,奥尼电子,20260415,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,1004185207.2026694,OK,20260416,-0.034442800372579,84.59,84.67459,81.84,81.75816,1.016,1.016,1.0,-0.0293162939060287,True,True,True,20260416,20260415
20260415,A,301189.SZ,奥尼电子,20260416,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,2085689855.013956,OK,20260417,-0.0517246368926552,86.3,86.38629999999999,82.0,81.918,1.016,1.016,1.0,-0.043562260447837,True,True,True,20260417,20260416
20260417,A,301319.SZ,唯特偶,20260420,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,926277075.5548748,OK,20260421,0.05944425836977,68.87,68.93887,73.11,73.03689,2.2404,2.2404,1.0,0.0480777895294047,True,True,True,20260421,20260420
20260420,A,300540.SZ,蜀道装备,20260421,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,606256294.4805951,OK,20260422,0.0281277164394049,28.49,28.518489999999996,29.35,29.32065,2.1205,2.1205,1.0,0.0222625697159984,True,True,True,20260422,20260421
20260423,A,300590.SZ,移为通信,20260424,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,342123557.3430973,OK,20260427,0.0055939910711697,14.46,14.47446,14.57,14.55543,5.8701,5.8701,1.0,0.0036873044491817,True,True,True,20260427,20260424
20260428,A,300540.SZ,蜀道装备,20260429,FIXED_T2_CLOSE,2,A_FD_0_3PCT_0_5PCT,1.0,412500.0,950586273.8140122,OK,20260430,-0.0624660052430037,35.65,35.685649999999995,33.49,33.45651,2.1205,2.1205,1.0,-0.0524167114174744,True,True,True,20260430,20260429
20260429,A,300438.SZ,鹏辉能源,20260430,FIXED_T2_CLOSE,2,A_FD_0_3PCT_0_5PCT,1.0,412500.0,4167634631.66406,OK,20260506,0.0557177761997038,83.0,83.08299999999998,87.8,87.7122,4.602,4.602,1.0,0.0450059319608102,True,True,True,20260506,20260430
20260520,A,301013.SZ,利和兴,20260521,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,735311848.110186,OK,20260522,0.2504944602049022,34.19,34.22418999999999,42.84,42.797160000000005,1.5113,1.5113,1.0,0.2055665367460123,True,True,True,20260522,20260521
20260528,A,920725.BJ,惠丰钻石,20260529,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,455893216.27714,OK,20260601,0.2132573309043897,51.0,51.050999999999995,62.0,61.938,2.1554,2.1554,1.0,0.1748707887847446,True,True,True,20260601,20260529
20260601,A,920190.BJ,雷神科技,20260602,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,926488704.9347632,OK,20260603,0.0362058436263386,33.96,33.993959999999994,35.26,35.22474,1.6415,1.6415,1.0,0.028921626436726,True,True,True,20260603,20260602
20260603,A,300516.SZ,久之洋,20260604,FIXED_T2_CLOSE,2,A_FD_0_3PCT_0_5PCT,1.0,412500.0,1161749413.16,OK,20260605,-0.0182880010052355,41.66,41.70165999999999,40.98,40.93902,2.1834,2.1834,1.0,-0.0159993798726475,True,True,True,20260605,20260604
20260604,A,301468.SZ,博盈特焊,20260605,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,626206028.487792,OK,20260608,-0.0972469900697724,51.97,52.02197,47.01,46.96299,1.3489,1.3489,1.0,-0.0810877815064481,True,True,True,20260608,20260605
20260612,A,301323.SZ,新莱福,20260615,FIXED_T2_CLOSE,2,A_FD_0_3PCT_0_5PCT,1.0,412500.0,1025071057.849245,OK,20260616,0.1185306466275111,96.63,96.72663,108.3,108.1917,1.0261,1.0261,1.0,0.0967845753630878,True,True,True,20260616,20260615
20260629,A,920367.BJ,新赣江,20260630,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,203495366.507952,OK,20260701,0.2091850120864631,19.99,20.009989999999995,24.22,24.19578,1.148,1.148,1.0,0.1715138470870052,True,True,True,20260701,20260630
20260710,A,300069.SZ,金利华电,20260713,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,595818420.18,OK,20260714,-0.0323573095181014,41.42,41.46142,40.16,40.11984,2.011,2.011,1.0,-0.0275971575803482,True,True,True,20260714,20260713
20260713,A,300534.SZ,陇神戎发,20260714,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,372761660.637,OK,20260715,0.2192784590974639,8.84,8.84884,10.8,10.7892,3.5608,3.5608,1.0,0.1798341959251158,True,True,True,20260715,20260714
20260716,A,300805.SZ,电声股份,20260717,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,373912480.6491325,OK,20260720,-0.0917306377832691,9.12,9.12912,8.3,8.2917,1.0205,1.0205,1.0,-0.0765404771724984,True,True,True,20260720,20260717
20260717,A,300577.SZ,开润股份,20260720,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,359633372.13744,OK,20260721,-0.0201345805471541,20.36,20.380359999999996,19.99,19.97001,3.5036,3.5036,1.0,-0.0175215740179515,True,True,True,20260721,20260720
20260722,A,300834.SZ,星辉环材,20260723,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,805717526.3604321,OK,20260724,0.023157261947392,37.69,37.72769,38.64,38.60136,1.1013,1.1013,1.0,0.0181652662663021,True,True,True,20260724,20260723
20260730,A,300996.SZ,普联软件,20260731,FIXED_T2_CLOSE,2,A_FD_0_3PCT_0_5PCT,1.0,412500.0,388683182.729184,OK,20260803,0.0933239837085992,15.6,15.615599999999995,17.09,17.07291,4.5851,4.5851,1.0,0.0760059228074811,True,True,True,20260803,20260731
20260810,A,301357.SZ,北方长龙,20260811,FIXED_T2_CLOSE,2,A_FD_0_3PCT_0_5PCT,1.0,412500.0,1370153247.8920002,OK,20260812,-0.0439805059950364,111.49,111.60148999999998,106.8,106.6932,1.4189,1.4189,1.0,-0.0371785274727738,True,True,True,20260812,20260811
20260821,A,300016.SZ,北陆药业,20260824,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,711777640.287854,OK,20260825,-0.0591651067379221,10.3,10.3103,9.71,9.70029,7.5911,7.5911,1.0,-0.0496956759762081,True,True,True,20260825,20260824
20260824,A,301152.SZ,天力锂能,20260825,FIXED_T2_CLOSE,2,A_FD_1PCT_2PCT_NON_ONE_WORD_FALLBACK,1.0,412500.0,230755842.385376,OK,20260826,-0.0483499238123158,24.33,24.354329999999997,23.2,23.1768,1.007,1.007,1.0,-0.0407803773085729,True,True,True,20260826,20260825
20260826,A,301630.SZ,同宇新材,20260827,FIXED_T2_CLOSE,2,A_FD_0_5PCT_1PCT,1.0,412500.0,422943267.99189705,OK,20260828,-0.0307333320037491,203.87,204.07386999999997,198.0,197.802,1.4078,1.4078,1.0,-0.0262584613539815,True,True,True,20260828,20260827
